1193.78 5059.71 4263.40
50
1334.04 5723.50 0.00 14.65 58.78 246.72
5649.38 6085.27 0.00 10.70 67.90 206.93
7966.21 6590.41 0.00 19.18 79.45 290.08
7480.74 2335.73 0.00 12.93 53.03 275.75
3251.77 1948.53 0.00 22.55 86.71 240.04
3611.88 1157.12 0.00 18.13 81.04 294.45
7188.98 7266.87 0.00 18.72 94.33 249.46
7232.56 5055.18 0.00 20.24 71.66 290.12
4464.98 201.12 0.00 15.63 85.42 278.89
6178.43 790.35 0.00 11.22 55.45 255.76
6306.22 7041.88 0.00 13.02 56.72 200.53
7395.79 4117.96 0.00 21.12 90.00 204.51
59.77 6761.82 0.00 22.18 98.78 239.21
75.82 4113.18 0.00 19.13 59.00 259.60
6299.44 6360.10 0.00 11.73 60.08 294.00
2433.71 1588.54 0.00 21.76 50.28 272.67
526.67 6752.12 0.00 17.39 83.17 220.77
9376.71 7500.98 0.00 14.27 97.69 202.54
1297.30 7987.48 0.00 14.16 75.32 201.51
7630.33 1030.12 0.00 24.25 74.04 285.13
129.96 9028.72 0.00 21.11 88.10 236.90
6535.48 1304.50 0.00 20.82 65.59 226.51
8899.35 1246.41 0.00 24.35 74.46 241.07
3362.61 6420.45 0.00 19.69 75.71 205.83
167.66 1989.41 0.00 13.48 93.14 200.54
7902.37 3266.12 0.00 22.54 65.26 241.59
2165.74 7841.69 0.00 13.22 78.06 277.89
9376.01 487.67 0.00 12.76 81.96 223.54
2965.11 5742.96 0.00 18.43 90.34 270.73
6419.06 74.00 0.00 22.64 76.43 274.97
6641.68 3187.70 0.00 21.70 64.91 220.08
3596.95 9469.77 0.00 23.71 81.24 207.32
558.59 2507.01 0.00 10.28 61.80 258.57
3137.09 1729.88 0.00 24.40 67.32 229.14
5288.90 4097.70 0.00 14.16 69.39 240.32
8061.95 5066.72 0.00 12.40 69.48 265.03
5716.07 573.22 0.00 22.94 80.09 220.81
5476.80 7866.46 0.00 21.23 76.52 245.80
7233.16 1768.17 0.00 22.99 76.43 290.40
3868.65 6483.37 0.00 24.84 88.65 226.68
6576.10 417.27 0.00 21.36 52.60 246.25
6038.42 5203.20 0.00 16.99 99.89 227.82
5049.45 7290.92 0.00 22.67 98.73 244.23
7115.10 1278.81 0.00 21.12 79.65 288.30
7156.43 9391.26 0.00 21.99 98.98 252.71
6342.53 136.08 0.00 24.81 83.37 285.77
1802.60 4808.37 0.00 16.23 56.66 235.03
3233.39 3196.72 0.00 14.85 96.40 285.58
9448.72 8608.97 0.00 20.11 98.53 225.65
4608.90 760.08 0.00 17.70 82.05 289.07
5
955.71 9444.52 0.00 13.91
5573.64 5987.22 0.00 24.77
4870.51 45.95 0.00 10.45
9536.74 5908.59 0.00 20.69
5003.90 9744.93 0.00 21.19
