2728.72 3411.36 4738.42
50
6764.25 9105.80 0.00 15.64 78.27 227.90
1193.31 3322.90 0.00 19.24 52.23 296.33
4191.58 3648.85 0.00 10.08 87.64 228.04
2605.47 8936.53 0.00 21.40 63.46 226.87
9996.24 8265.26 0.00 14.68 90.96 243.87
3896.49 8181.43 0.00 13.20 93.92 207.40
3918.52 6075.25 0.00 17.91 69.87 262.06
1772.82 1027.86 0.00 18.60 85.21 251.84
2281.48 4349.40 0.00 12.15 77.88 256.01
2130.21 8062.31 0.00 12.80 56.26 237.94
9068.32 4638.23 0.00 10.17 75.71 223.79
7589.19 4130.03 0.00 21.22 70.58 228.42
5985.46 1726.54 0.00 10.43 99.69 291.70
3408.92 1321.10 0.00 14.23 83.45 249.49
6902.68 1831.88 0.00 19.44 51.29 243.31
9515.54 9739.33 0.00 20.97 78.99 297.41
9951.18 8460.89 0.00 22.00 90.04 237.57
9360.63 3471.87 0.00 13.38 88.00 293.74
6168.98 2030.15 0.00 15.04 83.98 221.81
990.99 1486.11 0.00 22.45 58.09 216.70
4153.58 5740.18 0.00 12.67 86.36 243.40
6313.27 7174.20 0.00 23.41 99.76 292.04
5529.64 5722.41 0.00 17.29 98.03 267.63
1178.41 7384.74 0.00 10.23 80.72 289.05
3762.28 8791.80 0.00 10.23 54.59 233.85
9166.41 8598.41 0.00 14.99 96.53 218.19
3062.76 4214.45 0.00 13.92 86.86 288.97
8921.07 3765.70 0.00 17.59 89.40 235.65
5165.08 5761.06 0.00 17.80 81.32 290.02
8248.63 8898.30 0.00 10.98 66.95 266.43
9858.09 2096.40 0.00 22.01 60.85 237.92
1066.38 1626.35 0.00 19.85 66.60 227.43
509.54 3216.03 0.00 19.89 68.40 248.29
5633.35 4073.77 0.00 22.50 73.40 235.94
6849.26 5643.51 0.00 17.87 57.79 260.46
7837.43 9407.83 0.00 21.81 53.05 248.30
4344.49 1918.74 0.00 24.24 90.90 264.77
1880.32 1557.68 0.00 14.95 92.09 202.44
3156.92 2431.49 0.00 13.00 82.40 240.70
6050.18 4761.17 0.00 15.43 98.13 272.71
6413.74 8317.39 0.00 22.87 68.79 210.53
2324.05 2817.69 0.00 16.57 82.68 275.71
4426.06 5282.91 0.00 21.93 58.69 207.96
7873.08 7460.45 0.00 10.10 95.91 275.39
2350.56 4348.14 0.00 20.82 55.36 214.22
4326.96 3774.00 0.00 13.46 50.76 222.10
9377.53 7595.88 0.00 19.75 54.40 280.64
3363.42 2666.18 0.00 12.65 96.84 286.69
230.08 4726.66 0.00 18.74 94.64 250.00
5309.17 8162.16 0.00 19.21 91.46 226.59
4
3837.57 3819.47 0.00 21.85
5491.01 337.08 0.00 14.80
3965.66 590.97 0.00 14.93
8621.39 3924.27 0.00 24.23
