1203.51 8192.33 4714.50
20
1051.89 8443.05 0.00 19.76 72.53 202.63
1141.09 5737.11 0.00 18.20 98.53 269.18
279.47 156.14 0.00 24.46 65.99 275.18
6462.69 2760.34 0.00 12.34 88.12 202.68
1074.50 4466.23 0.00 11.44 71.20 259.36
4600.50 5858.53 0.00 16.34 78.77 284.99
6956.97 8151.80 0.00 24.67 81.14 200.15
7925.88 5017.18 0.00 23.44 72.59 290.52
7402.88 6361.66 0.00 12.49 85.04 282.72
8008.42 6891.38 0.00 14.13 93.43 257.30
8995.71 8027.76 0.00 14.84 64.33 249.37
8317.76 5749.83 0.00 19.86 88.19 274.13
4346.51 531.17 0.00 16.92 62.04 276.55
3307.92 2133.80 0.00 14.30 78.78 282.34
5703.44 8019.07 0.00 15.91 74.78 249.52
6950.91 3546.55 0.00 17.57 99.58 291.92
209.86 2043.38 0.00 10.19 96.72 249.29
3246.67 6863.62 0.00 11.21 65.76 295.52
2116.10 6368.87 0.00 17.73 85.96 291.48
4139.57 9758.64 0.00 20.86 64.56 236.50
3
4253.46 7897.24 0.00 21.52
1650.69 5709.90 0.00 24.26
8555.10 5830.76 0.00 24.02
