5218.99 5145.46 4953.28
40
7316.29 6739.17 0.00 13.01 59.85 265.65
2758.80 31.43 0.00 12.47 68.07 275.99
3360.20 2487.45 0.00 23.49 66.30 294.09
7236.53 2978.79 0.00 22.80 53.43 257.65
313.83 7227.68 0.00 13.44 91.69 201.43
3499.11 362.65 0.00 24.10 73.75 237.18
9593.57 6570.65 0.00 24.03 70.64 232.95
9099.75 2090.34 0.00 19.16 77.14 292.66
5679.29 1776.99 0.00 22.91 87.33 228.63
6808.87 9013.01 0.00 20.85 96.17 258.89
7469.83 6890.58 0.00 24.57 97.68 284.19
9702.85 4534.50 0.00 17.00 93.97 203.03
4650.39 8127.30 0.00 23.33 71.12 278.49
9325.78 5832.50 0.00 14.74 60.51 208.99
2151.47 1021.59 0.00 13.17 94.68 266.92
6292.27 9038.41 0.00 11.99 87.30 270.61
2566.12 7664.73 0.00 23.03 52.29 203.56
3063.89 5862.18 0.00 16.16 76.52 265.08
9843.65 7596.50 0.00 11.26 50.96 278.36
5829.97 357.59 0.00 12.91 85.45 231.13
201.06 5979.02 0.00 22.72 67.77 264.56
2964.55 3724.78 0.00 19.58 62.74 230.00
1063.40 8446.42 0.00 18.38 69.18 277.19
9322.01 6603.15 0.00 24.12 87.24 244.56
5473.04 5202.75 0.00 22.72 91.73 273.02
2830.49 6437.45 0.00 19.56 69.29 203.82
1663.48 4526.29 0.00 15.67 56.93 255.86
1931.28 3875.51 0.00 17.70 76.78 249.99
8175.29 9857.82 0.00 16.63 81.89 241.26
5825.53 8265.21 0.00 12.87 87.78 225.26
9768.62 7152.22 0.00 12.88 55.62 263.45
3122.52 6787.27 0.00 10.85 60.91 254.23
169.42 1386.61 0.00 17.85 79.93 262.08
1736.13 5494.69 0.00 13.17 72.03 258.18
6193.33 696.74 0.00 11.55 73.75 268.69
2862.05 8381.47 0.00 15.41 89.26 238.80
9102.97 4093.09 0.00 20.51 87.92 261.27
1456.35 3264.94 0.00 14.83 58.37 297.00
1765.77 8087.83 0.00 12.83 50.89 271.31
6339.08 677.43 0.00 20.47 63.72 217.87
3
9706.57 8619.93 0.00 24.61
8430.70 3027.88 0.00 22.58
9944.64 5290.98 0.00 18.80
