4835.75 1855.00 4568.98
30
8660.89 8810.38 0.00 14.12 74.28 248.63
7957.75 7364.22 0.00 14.92 92.85 278.75
2456.08 1197.58 0.00 21.62 62.42 290.03
7888.71 9824.15 0.00 13.22 84.50 211.71
9879.38 7236.75 0.00 10.16 50.87 216.54
364.88 3308.40 0.00 24.81 78.16 255.40
9570.11 1776.83 0.00 23.96 68.20 278.19
5502.26 3913.13 0.00 20.98 86.24 231.76
9609.08 3840.51 0.00 17.35 85.31 283.34
7842.79 1384.88 0.00 22.35 75.80 271.54
6489.35 7442.90 0.00 11.11 71.43 205.17
6007.44 5781.16 0.00 23.85 81.52 204.87
86.20 9495.53 0.00 11.37 67.30 271.07
6112.20 1454.68 0.00 14.50 67.51 249.62
2181.01 7478.02 0.00 15.44 75.33 248.33
9384.80 6890.04 0.00 14.41 51.52 260.80
4366.56 861.89 0.00 21.37 63.52 208.08
8051.98 3446.72 0.00 15.59 66.91 237.11
2268.56 9838.52 0.00 12.65 67.18 285.32
9403.25 898.42 0.00 23.96 83.18 202.07
2345.40 6856.46 0.00 15.63 89.95 228.88
358.43 8152.35 0.00 20.30 80.57 220.43
7381.17 2253.48 0.00 16.67 88.00 207.10
3199.17 781.77 0.00 13.80 57.66 297.72
9595.86 3347.26 0.00 13.38 85.60 200.30
7551.80 4128.15 0.00 12.40 89.98 245.37
4276.78 6320.17 0.00 20.85 78.33 246.97
4925.88 9949.76 0.00 18.42 62.02 233.21
1420.51 5775.12 0.00 14.64 60.41 259.78
711.37 3373.51 0.00 11.01 71.72 228.88
5
1627.41 4049.95 0.00 19.80
8203.27 9231.29 0.00 12.57
198.46 2169.93 0.00 18.33
7858.37 9169.99 0.00 16.51
2867.56 4893.95 0.00 23.17
