6045.93 1531.34 4434.94
10
2843.06 2280.96 0.00 21.85 88.74 205.39
8072.05 9639.90 0.00 19.42 91.59 217.72
7152.95 7699.71 0.00 22.03 63.31 221.66
563.76 8568.26 0.00 12.08 50.04 225.17
5846.13 3057.40 0.00 14.56 64.25 236.17
4493.40 595.33 0.00 18.38 64.62 238.17
5128.26 9821.73 0.00 23.71 86.74 252.87
5646.56 1685.82 0.00 11.02 79.06 223.79
747.07 6725.48 0.00 21.44 92.87 263.07
5939.58 1364.80 0.00 18.77 93.79 222.92
5
7451.59 6744.76 0.00 12.16
4203.71 5785.00 0.00 20.89
7271.37 9337.71 0.00 15.84
1684.38 1361.44 0.00 17.06
1286.67 8260.19 0.00 12.84
