4932.07 6186.27 4964.72
20
8805.30 7335.57 0.00 18.03 52.98 284.64
8422.54 426.03 0.00 20.53 67.20 247.55
9144.94 5785.08 0.00 16.61 92.32 294.15
4275.79 6160.12 0.00 10.15 80.66 254.50
9377.87 6265.51 0.00 16.48 74.95 272.45
6236.88 1992.88 0.00 16.72 99.53 233.75
1548.23 6425.86 0.00 14.54 54.69 253.19
3668.27 5290.79 0.00 14.27 54.72 286.06
5504.57 4828.03 0.00 11.78 68.42 274.03
6760.96 5037.80 0.00 16.48 63.73 281.08
92.60 5076.33 0.00 11.70 59.23 224.81
2377.46 4816.14 0.00 11.12 95.64 298.24
4237.01 5911.71 0.00 19.41 72.11 282.45
2794.76 8203.44 0.00 23.81 52.61 257.21
1303.27 7016.76 0.00 17.28 71.68 210.55
94.32 5692.81 0.00 23.54 58.63 251.29
623.52 7710.26 0.00 11.65 82.57 223.39
4013.70 4584.09 0.00 18.66 75.94 244.06
9851.82 411.60 0.00 13.54 95.28 201.22
7338.59 9182.44 0.00 23.39 67.63 223.63
5
5140.69 1985.27 0.00 21.87
9362.51 9197.37 0.00 11.10
6655.09 1930.85 0.00 23.84
966.77 7524.27 0.00 15.80
9982.40 3331.45 0.00 13.59
