2328.44 258.36 4999.91
20
6328.96 2317.06 0.00 11.38 98.96 210.56
9433.88 2312.44 0.00 24.85 84.73 271.20
6116.50 5682.69 0.00 23.00 80.64 245.72
7381.38 5027.87 0.00 20.41 65.46 259.43
3685.21 1377.67 0.00 19.26 72.94 288.68
293.16 7430.63 0.00 16.60 63.20 249.57
1704.81 2669.66 0.00 16.18 76.31 298.67
6247.57 3937.68 0.00 20.77 84.54 292.22
7957.68 9351.48 0.00 21.50 79.24 261.14
6675.31 1624.83 0.00 20.95 53.36 226.94
7094.47 58.09 0.00 15.75 96.50 280.67
9440.89 1927.72 0.00 11.85 58.70 238.79
153.68 5834.20 0.00 10.52 86.48 262.07
4496.45 7334.09 0.00 11.43 82.53 248.78
2731.13 5971.17 0.00 17.25 95.50 256.50
5485.32 7339.76 0.00 22.30 70.51 253.72
3821.02 7792.15 0.00 21.33 57.52 282.43
946.72 2204.25 0.00 10.57 54.49 276.19
9553.89 2075.52 0.00 13.87 57.87 284.26
5145.78 3214.51 0.00 16.72 84.28 216.59
3
4980.73 6588.48 0.00 23.08
2964.00 140.11 0.00 15.99
6362.15 7247.86 0.00 23.89
