8312.09 8201.90 4025.74
10
7695.45 1462.54 0.00 13.56 73.03 214.86
2958.98 9766.68 0.00 24.14 69.17 215.20
2785.60 7865.70 0.00 13.61 88.26 275.01
620.14 7087.34 0.00 14.30 94.46 222.48
4576.27 3602.15 0.00 13.16 85.61 269.61
3376.94 993.55 0.00 15.51 66.93 281.48
2130.50 3492.31 0.00 24.36 70.48 241.08
5710.87 360.09 0.00 18.19 58.46 223.48
7090.00 1511.86 0.00 15.41 52.98 253.13
6098.56 8314.81 0.00 23.69 59.52 218.34
5
8139.96 4217.39 0.00 18.94
4116.88 3223.80 0.00 17.24
3579.91 4667.94 0.00 15.95
3728.46 745.14 0.00 21.50
7150.89 5628.31 0.00 20.18
