8707.22 4193.16 4318.99
50
5899.76 5397.39 0.00 19.73 93.09 231.32
8363.22 4247.39 0.00 10.21 56.25 211.94
4049.42 5945.13 0.00 22.47 65.16 277.25
4585.19 5938.91 0.00 24.81 94.51 264.23
4623.83 4877.34 0.00 22.18 88.93 292.75
4725.11 2253.71 0.00 24.59 54.10 248.96
5301.24 6023.28 0.00 20.04 79.93 270.42
476.90 8449.49 0.00 23.78 60.88 263.23
5029.34 3528.28 0.00 12.62 50.33 280.62
8918.39 9194.08 0.00 13.03 87.01 221.48
8829.80 7899.78 0.00 24.21 92.20 288.14
1693.89 8815.29 0.00 20.21 63.25 290.85
4457.56 5190.06 0.00 22.33 95.47 298.39
8721.83 6343.47 0.00 14.00 55.38 229.80
5289.49 7122.05 0.00 18.46 56.09 289.82
7311.99 89.17 0.00 19.65 62.35 216.26
9744.65 7101.46 0.00 18.38 75.70 284.12
9183.72 1304.03 0.00 15.62 90.46 260.38
5925.04 835.72 0.00 13.40 62.92 287.97
840.08 1725.93 0.00 13.80 97.10 296.88
2817.40 9572.09 0.00 20.34 83.47 288.42
5961.38 9088.25 0.00 18.95 96.01 243.89
9421.15 1483.47 0.00 11.66 56.26 250.98
623.39 8114.61 0.00 21.93 82.90 278.67
6752.69 9747.57 0.00 13.86 92.94 247.27
2408.26 1110.38 0.00 17.69 68.43 235.17
4272.70 4908.71 0.00 11.62 98.24 270.02
9787.52 2204.84 0.00 16.76 58.28 215.75
1976.87 1694.60 0.00 20.49 50.90 219.68
7084.38 3083.38 0.00 23.08 92.81 230.84
9527.21 7196.63 0.00 14.60 82.16 216.73
987.50 7491.40 0.00 24.99 54.78 250.58
7310.21 7149.26 0.00 14.84 68.71 283.74
6117.03 348.27 0.00 10.27 75.33 276.98
8816.54 7369.02 0.00 22.56 70.09 205.39
555.19 9669.89 0.00 11.66 96.72 220.65
9693.05 7278.14 0.00 19.67 68.17 243.18
1069.23 2576.13 0.00 10.26 68.59 239.51
849.19 4356.21 0.00 16.42 54.07 285.68
3278.97 2670.15 0.00 17.06 66.21 201.01
3440.62 3567.96 0.00 16.05 79.12 234.51
2246.01 2749.20 0.00 12.66 94.08 281.63
9115.22 6406.23 0.00 11.51 83.90 207.99
157.43 6814.24 0.00 20.80 52.41 200.48
3362.35 4847.51 0.00 14.22 88.44 289.20
2070.69 2521.57 0.00 11.07 92.23 298.23
2279.46 9234.91 0.00 12.44 80.73 269.42
8488.65 6411.53 0.00 20.82 81.08 221.38
3435.06 8230.69 0.00 22.51 84.43 229.61
6819.75 3344.80 0.00 13.97 56.57 201.69
4
4200.09 3804.50 0.00 21.00
1241.54 5700.90 0.00 17.09
4724.56 5958.48 0.00 17.14
5053.70 139.60 0.00 15.37
