1877.52 3183.48 4922.50
20
6625.46 8723.73 0.00 20.11 81.01 225.07
2857.03 1420.28 0.00 21.94 82.50 276.26
1042.50 1066.59 0.00 17.57 90.16 206.63
8448.91 7488.99 0.00 24.81 51.30 205.20
9472.61 2480.57 0.00 13.73 67.73 231.96
871.37 3431.69 0.00 11.01 58.38 299.76
8493.91 1277.60 0.00 10.01 68.17 246.55
8213.31 3225.61 0.00 24.40 55.35 287.01
356.86 4522.92 0.00 10.73 70.48 254.47
3406.27 5782.91 0.00 17.14 85.12 207.73
3181.73 7966.50 0.00 23.10 53.81 236.34
4563.71 8961.60 0.00 21.74 77.71 234.37
6602.60 9206.85 0.00 10.01 90.61 244.24
4159.06 1703.96 0.00 13.90 69.86 235.82
8852.11 5075.27 0.00 15.85 73.15 262.84
4688.12 3045.89 0.00 19.01 89.57 275.48
5569.17 5614.91 0.00 11.13 73.00 226.87
8565.91 9071.33 0.00 16.05 86.60 223.26
5306.74 9191.11 0.00 17.53 77.57 211.82
3611.75 7198.44 0.00 14.34 53.34 298.58
5
4106.73 8975.64 0.00 13.19
6772.36 4058.79 0.00 23.60
6469.29 5475.73 0.00 11.87
825.56 2600.22 0.00 23.64
5095.45 7043.82 0.00 15.06
