4624.27 7633.98 4070.57
30
3085.60 7975.90 0.00 21.86 75.46 227.40
7380.51 5922.60 0.00 15.63 85.58 234.68
6001.43 6991.72 0.00 17.06 89.24 257.66
7900.50 8123.98 0.00 17.98 54.56 209.59
8963.24 7066.03 0.00 20.15 81.70 229.77
5818.78 8923.16 0.00 12.69 98.64 267.02
8235.87 5726.11 0.00 22.00 77.25 261.00
9183.39 8275.68 0.00 21.35 52.72 295.66
9012.41 694.40 0.00 22.65 92.36 264.57
8810.64 3183.20 0.00 10.27 61.73 245.81
9775.80 8766.24 0.00 12.42 96.83 232.78
4328.12 9339.78 0.00 13.63 52.59 291.89
8545.40 2899.09 0.00 20.79 66.69 241.15
7080.63 8814.47 0.00 10.34 73.01 280.20
6988.59 3621.55 0.00 21.44 54.43 246.07
7014.93 4582.44 0.00 10.69 51.91 245.72
8146.99 5520.88 0.00 11.37 74.83 299.97
3847.10 4563.76 0.00 20.78 55.90 228.77
7490.52 8470.17 0.00 23.52 57.75 282.91
7286.41 9621.08 0.00 24.74 73.43 204.77
6416.30 9928.57 0.00 13.28 88.08 296.32
3561.32 9682.81 0.00 20.13 91.22 237.80
9612.69 7836.88 0.00 18.83 83.95 200.97
8225.10 3446.06 0.00 11.28 78.37 205.73
1149.64 7028.75 0.00 13.80 56.39 267.40
3404.20 469.24 0.00 23.87 56.00 245.31
5835.14 1667.96 0.00 20.20 74.35 201.30
4612.38 9804.89 0.00 10.72 63.18 272.27
1191.59 9145.23 0.00 11.45 91.58 249.15
7059.50 3316.99 0.00 12.38 53.20 289.60
5
4965.67 8277.60 0.00 11.67
1453.48 8423.29 0.00 23.29
4855.98 198.01 0.00 20.76
9187.82 3961.56 0.00 18.88
6018.17 2916.94 0.00 21.86
