712.30 4255.83 4605.17
30
2318.37 7225.16 0.00 22.43 92.36 255.05
2526.59 8993.40 0.00 13.02 91.06 265.73
4715.98 1786.46 0.00 21.45 85.45 209.88
4062.70 3963.39 0.00 24.39 96.94 234.76
338.43 8302.93 0.00 21.15 68.15 294.17
8144.29 1447.85 0.00 14.12 95.45 289.15
9317.14 8165.69 0.00 20.18 98.44 236.38
8855.28 2415.56 0.00 22.08 72.30 284.08
8594.63 5344.63 0.00 14.06 92.97 222.18
5185.04 2942.48 0.00 10.44 77.97 296.41
3829.80 9084.29 0.00 24.30 76.36 257.00
6256.33 4370.87 0.00 19.35 79.98 288.18
5874.95 1805.64 0.00 15.47 59.44 266.29
6413.95 8680.52 0.00 16.48 77.23 242.36
1596.61 2033.94 0.00 19.80 91.16 289.65
4933.56 3909.82 0.00 21.33 60.89 277.40
1976.67 8138.45 0.00 12.91 79.33 242.88
8927.22 4209.71 0.00 19.24 61.63 209.85
3862.18 8704.29 0.00 11.76 91.55 292.19
6853.79 9068.17 0.00 16.25 78.28 211.57
2960.23 8082.55 0.00 17.94 60.50 283.93
5451.26 509.21 0.00 12.78 93.78 274.01
328.85 9153.15 0.00 11.61 95.43 243.56
8713.75 5470.58 0.00 16.36 71.36 200.72
7202.03 6008.77 0.00 16.14 67.59 229.31
1797.06 4060.98 0.00 24.42 63.40 242.90
7511.62 8530.20 0.00 16.04 89.84 235.13
5077.89 2286.03 0.00 13.13 68.66 249.80
1865.57 684.50 0.00 21.12 86.68 294.28
8907.96 9560.81 0.00 18.23 61.15 245.92
3
3932.17 1153.56 0.00 15.30
2730.66 514.79 0.00 10.76
8108.38 5413.52 0.00 23.45
