7892.39 7877.62 4572.19
50
3331.98 7363.25 0.00 17.91 64.27 208.24
7822.38 3017.34 0.00 14.83 95.90 255.63
6845.04 3840.48 0.00 24.27 98.86 291.10
9066.80 6571.40 0.00 19.05 63.76 219.85
5142.52 6482.44 0.00 20.24 80.99 221.30
6313.56 3449.80 0.00 24.66 90.21 233.48
9822.35 3646.32 0.00 12.68 54.79 208.55
1628.51 8323.64 0.00 22.30 55.25 230.43
5466.88 2998.10 0.00 24.91 87.14 239.15
3674.82 4945.27 0.00 18.45 77.89 233.87
8562.74 7768.25 0.00 14.98 50.69 286.47
3853.68 1474.34 0.00 12.80 93.40 217.33
7892.30 6080.59 0.00 22.31 59.91 267.94
3105.80 6629.54 0.00 24.06 80.51 263.93
4474.53 6087.74 0.00 18.22 73.53 289.39
2828.70 3560.89 0.00 18.16 97.15 206.52
5160.34 4381.49 0.00 10.16 66.20 292.39
6116.00 792.67 0.00 13.87 60.28 248.15
4168.04 5163.97 0.00 24.94 91.90 246.68
1888.33 7463.47 0.00 21.73 73.00 272.09
2436.79 4482.14 0.00 20.57 72.24 225.85
2730.18 4451.34 0.00 20.14 56.28 245.24
4836.79 8594.56 0.00 22.94 57.97 242.50
5893.11 6250.19 0.00 21.82 61.59 206.88
9193.36 6203.96 0.00 16.12 72.71 279.41
3632.41 9689.69 0.00 24.24 87.31 259.20
3015.55 9778.29 0.00 14.09 77.73 217.89
573.65 7643.10 0.00 16.93 82.47 283.34
4010.71 3520.65 0.00 24.08 98.14 267.73
3438.39 2579.08 0.00 21.14 55.77 282.68
6817.67 8661.76 0.00 18.09 82.29 226.67
2084.48 8199.09 0.00 10.93 83.08 263.09
1275.53 2139.91 0.00 20.45 70.75 275.49
5784.12 6860.58 0.00 20.99 72.00 223.53
2511.03 8571.17 0.00 15.18 50.79 256.18
8741.79 7045.81 0.00 21.11 72.96 272.65
2203.87 3876.32 0.00 15.54 64.96 288.34
6831.09 905.31 0.00 12.23 66.65 201.88
2969.08 1143.14 0.00 18.20 96.60 237.39
8099.59 2510.69 0.00 18.85 98.65 293.10
6418.70 8662.99 0.00 17.01 85.75 288.59
5787.71 8748.66 0.00 16.42 94.09 286.86
1673.81 3613.47 0.00 17.90 69.17 294.81
4049.87 9873.28 0.00 23.85 76.69 283.25
8680.49 7758.41 0.00 11.19 96.84 208.79
7423.26 7369.04 0.00 17.60 82.43 283.07
989.95 5574.82 0.00 20.87 89.57 295.57
1894.21 8317.65 0.00 16.49 76.11 214.53
7794.79 8684.75 0.00 24.80 77.80 247.13
3864.22 6858.83 0.00 23.29 59.67 210.77
3
3367.71 9980.16 0.00 16.59
616.05 2701.85 0.00 12.95
5604.03 2888.69 0.00 22.55
