1033.23 9247.43 4918.04
30
2879.39 7954.23 0.00 12.96 68.70 239.33
5033.38 5355.92 0.00 24.26 52.07 293.90
1377.63 5908.53 0.00 13.76 92.34 216.03
7221.27 4574.41 0.00 16.25 80.05 286.02
976.99 6271.12 0.00 18.04 74.32 291.59
8752.84 3621.06 0.00 23.47 65.62 244.78
553.81 1092.86 0.00 14.16 53.40 265.48
4481.00 2566.50 0.00 24.60 72.19 292.32
1909.13 4460.11 0.00 24.24 66.25 208.53
9779.07 3454.81 0.00 18.44 97.05 286.46
2363.08 6542.14 0.00 23.82 87.89 292.38
9485.29 4905.65 0.00 15.32 74.76 271.75
349.69 3889.71 0.00 18.37 89.26 230.14
8540.91 3986.50 0.00 15.38 50.10 283.61
5965.12 1443.66 0.00 10.54 60.35 236.25
5927.86 9794.29 0.00 16.22 90.43 204.08
48.04 558.73 0.00 21.10 72.49 295.05
2206.96 2872.39 0.00 11.19 74.98 250.21
32.78 5303.82 0.00 20.34 61.50 275.90
3646.94 6537.61 0.00 18.19 74.11 239.68
9884.13 9778.50 0.00 15.47 57.82 278.71
2794.87 240.63 0.00 16.34 61.79 263.41
9935.18 4989.64 0.00 20.37 83.08 219.78
6973.88 8111.77 0.00 11.05 84.26 296.62
6451.43 1546.72 0.00 20.70 85.62 268.10
2916.91 7620.87 0.00 20.61 63.17 266.62
3622.25 1030.45 0.00 18.03 80.31 298.54
2654.44 5290.17 0.00 23.33 54.28 266.61
8891.90 7237.90 0.00 23.52 78.57 228.16
7444.05 8793.32 0.00 10.55 71.22 266.23
3
1189.00 1798.70 0.00 13.57
1042.39 8341.87 0.00 20.17
426.16 3105.80 0.00 18.48
