5946.93 8378.72 4789.82
30
6014.29 8373.93 0.00 15.77 52.45 224.42
2206.91 6784.90 0.00 16.84 66.32 274.03
5341.64 2315.64 0.00 20.12 86.82 246.86
6148.42 1617.67 0.00 15.78 98.17 264.94
1996.94 4224.23 0.00 22.71 77.05 233.19
500.76 6856.52 0.00 17.35 57.44 228.82
851.30 2342.77 0.00 17.68 54.89 254.32
5218.08 4443.97 0.00 15.93 74.87 261.58
6873.92 6835.78 0.00 11.38 99.96 282.97
9473.33 4887.37 0.00 16.61 74.44 204.35
9675.17 5041.34 0.00 15.86 77.96 233.60
2297.90 1062.01 0.00 10.43 85.10 221.22
1331.16 9442.48 0.00 22.93 92.48 248.75
8157.37 2612.98 0.00 19.45 63.72 226.00
767.84 7872.93 0.00 14.52 92.61 218.27
858.73 7901.37 0.00 18.14 81.61 226.08
4883.68 4599.86 0.00 22.62 87.28 249.51
9733.94 4918.32 0.00 15.60 95.34 222.66
298.29 8987.11 0.00 19.75 69.50 233.40
8840.29 2571.31 0.00 12.07 64.93 258.66
9994.89 5419.76 0.00 15.54 65.42 292.54
6071.13 7922.84 0.00 16.93 68.19 220.40
2019.88 775.68 0.00 10.00 74.41 201.36
1580.53 8895.38 0.00 23.48 67.65 258.08
5355.55 6177.61 0.00 16.32 66.11 246.94
6042.15 5442.06 0.00 22.37 98.40 244.62
253.62 7330.71 0.00 20.61 53.77 280.88
7634.74 6783.57 0.00 13.36 88.77 285.36
2261.28 4380.99 0.00 21.80 94.68 221.56
7705.00 6394.54 0.00 21.36 51.51 288.22
5
1969.54 4982.54 0.00 14.60
8295.52 7482.48 0.00 19.29
4695.25 1908.11 0.00 19.37
7593.24 2552.87 0.00 24.71
6390.06 691.99 0.00 19.48
